1.11,6.27E-17,-0.270363405,7.96E-18,0.709111952,-5.61E-17,-0.263840296,-3.67E-17
1.12,6.28E-17,-0.272583379,7.93E-18,0.715275476,-5.63E-17,-0.266209227,-3.67E-17
1.13,6.31E-17,-0.274775418,7.73E-18,0.721389251,-5.70E-17,-0.268556378,-3.65E-17
1.14,6.35E-17,-0.276939981,7.55E-18,0.727454182,-5.76E-17,-0.270882193,-3.63E-17
1.15,6.36E-17,-0.279077515,7.48E-18,0.733471151,-5.80E-17,-0.273187107,-3.62E-17
1.16,6.38E-17,-0.281188452,7.38E-18,0.739441013,-5.84E-17,-0.275471542,-3.62E-17
1.17,6.41E-17,-0.283273214,7.20E-18,0.745364601,-5.91E-17,-0.277735906,-3.60E-17
1.18,6.39E-17,-0.285332209,7.27E-18,0.751242722,-5.91E-17,-0.2799806,-3.62E-17
1.19,6.40E-17,-0.287365835,7.20E-18,0.757076162,-5.94E-17,-0.28220601,-3.62E-17
1.2,6.43E-17,-0.289374479,7.07E-18,0.762865684,-5.99E-17,-0.284412513,-3.60E-17
1.21,6.45E-17,-0.291358515,6.96E-18,0.768612032,-6.04E-17,-0.286600476,-3.59E-17
1.22,6.48E-17,-0.293318309,6.85E-18,0.774315927,-6.07E-17,-0.288770256,-3.57E-17
1.23,6.50E-17,-0.295254214,6.73E-18,0.779978071,-6.12E-17,-0.2909222,-3.56E-17
1.24,6.55E-17,-0.297166576,6.50E-18,0.785599149,-6.19E-17,-0.293056646,-3.52E-17
1.25,6.60E-17,-0.299055731,6.24E-18,0.791179825,-6.27E-17,-0.295173922,-3.48E-17
1.26,6.63E-17,-0.300922003,6.14E-18,0.796720746,-6.32E-17,-0.29727435,-3.47E-17
1.27,6.61E-17,-0.302765712,6.25E-18,0.802222543,-6.30E-17,-0.299358241,-3.49E-17
1.28,6.65E-17,-0.304587165,6.06E-18,0.807685827,-6.36E-17,-0.301425899,-3.46E-17
1.29,6.66E-17,-0.306386663,6.04E-18,0.813111197,-6.39E-17,-0.30347762,-3.46E-17
1.3,6.67E-17,-0.308164499,6.00E-18,0.818499233,-6.41E-17,-0.305513693,-3.46E-17
1.31,6.70E-17,-0.309920957,5.84E-18,0.823850503,-6.47E-17,-0.307534399,-3.44E-17
1.32,6.70E-17,-0.311656316,5.86E-18,0.829165558,-6.47E-17,-0.309540011,-3.44E-17
1.33,6.70E-17,-0.313370843,5.89E-18,0.834444935,-6.48E-17,-0.311530798,-3.45E-17
1.34,6.71E-17,-0.315064804,5.84E-18,0.839689159,-6.51E-17,-0.313507019,-3.45E-17
1.35,6.67E-17,-0.316738454,6.05E-18,0.844898741,-6.48E-17,-0.315468929,-3.49E-17
1.36,6.71E-17,-0.318392043,5.86E-18,0.850074179,-6.55E-17,-0.317416777,-3.46E-17
1.37,6.68E-17,-0.320025813,6.02E-18,0.855215958,-6.53E-17,-0.319350802,-3.50E-17
1.38,6.70E-17,-0.321640003,5.95E-18,0.860324551,-6.56E-17,-0.321271243,-3.49E-17
1.39,6.74E-17,-0.323234843,5.74E-18,0.865400422,-6.63E-17,-0.32317833,-3.46E-17
1.4,6.78E-17,-0.324810559,5.58E-18,0.870444021,-6.69E-17,-0.325072286,-3.44E-17
1.41,6.81E-17,-0.326367371,5.41E-18,0.875455788,-6.75E-17,-0.326953333,-3.41E-17
1.42,6.83E-17,-0.327905493,5.36E-18,0.880436152,-6.77E-17,-0.328821685,-3.41E-17
1.43,6.87E-17,-0.329425134,5.15E-18,0.885385531,-6.85E-17,-0.330677551,-3.38E-17
1.44,6.88E-17,-0.330926499,5.08E-18,0.890304336,-6.88E-17,-0.332521137,-3.37E-17
1.45,6.89E-17,-0.332409785,5.06E-18,0.895192966,-6.90E-17,-0.334352642,-3.37E-17
